Transaction_ID,Date,Customer_Type,Crop_Type,Harvest_Season,Moisture_Content_%,DM_Content_%,Quantity_MT,Price_per_MT_INR,Total_Sales_INR,Logistics_Cost_INR,Profit_Margin_%,Payment_Mode,Credit_Period_Days,Bagging_Type
TXN2024-005281,30-09-2024,Dairy Farm,Hybrid Mix,Kharif,61.4,38.6,10.53,5700,68560.83,3975.54,9.28,Credit,21,Bags
TXN2024-001039,01-10-2024,Co-operative,Maize,Kharif,65.5,34.5,17.95,7134,115077.45,2278.52,10.45,UPI,0,Bale-50kg
TXN2024-003257,01-10-2024,Individual Farmer,Maize,Kharif,70.5,29.5,16.84,6497,103498.64,5391.86,18.89,Cash,0,Bags
TXN2024-002465,01-10-2024,Dairy Farm,Jowar,Kharif,58.9,33.8,13.76,7600,103461.44,3522.86,17.2,Bank Transfer,0,Bale-50kg
TXN2024-005112,01-10-2024,Dairy Farm,Maize,Kharif,67.7,32.3,10.67,6739,65193.7,3428.89,11.28,Bank Transfer,0,Bale-50kg
TXN2024-000427,01-10-2024,Individual Farmer,Maize,Kharif,58,42,9.05,6547,57793.3,3143.49,15.66,UPI,0,Bale-25kg
TXN2024-004695,01-10-2024,Individual Farmer,Jowar,Kharif,61,39,9.04,7857,68649.76,3810.01,7.85,Bank Transfer,0,Bulk
TXN2024-002765,01-10-2024,Dairy Farm,Jowar,Kharif,62.6,37.4,6.78,8283,61148.82,3962.7,17.39,UPI,0,Bulk
TXN2024-001260,01-10-2024,Co-operative,Maize,Kharif,66.1,33.9,6.22,6948,40784.54,3073.63,13.46,Cash,0,Bags
TXN2024-000571,01-10-2024,Individual Farmer,Maize,Kharif,63.3,36.7,5.74,7198,44324.28,3937.36,12.74,Bank Transfer,0,Bale-50kg
TXN2024-001878,01-10-2024,Dairy Farm,Maize,Kharif,65.6,34.4,3.97,6970,24923.66,2984.55,10.17,Bank Transfer,0,Bale-50kg
TXN2024-004378,02-10-2024,Individual Farmer,Maize,Kharif,66.6,33.4,12.74,7133,81255.72,5228.72,18.18,UPI,0,Bale-25kg
TXN2024-003318,02-10-2024,Individual Farmer,Maize,Kharif,67.4,32.6,7.63,7136,59246.95,4182.8,13.8,Credit,21,Bulk
TXN2024-001987,02-10-2024,Individual Farmer,Maize,Kharif,60.6,39.4,4.38,6507,30357.78,2486.44,14.54,Cash,0,Bale-25kg
TXN2024-004826,03-10-2024,Individual Farmer,Maize,Kharif,64.4,35.6,23.91,7515,167106.99,6003.27,16.3,UPI,0,Bale-25kg
TXN2024-001933,03-10-2024,Dairy Farm,Maize,Kharif,64,36,20.12,7022,143878.12,3938.61,15.81,Credit,21,Bulk
TXN2024-002499,03-10-2024,Individual Farmer,Jowar,Kharif,67.8,32.2,6.14,8541,53479.4,4069.41,19.36,Bank Transfer,0,Bulk
TXN2024-004647,03-10-2024,Dairy Farm,Hybrid Mix,Kharif,63.7,36.3,4.14,6520,24223.14,3643.3,14.35,UPI,0,Bale-50kg
TXN2024-001214,03-10-2024,Individual Farmer,Hybrid Mix,Kharif,64.7,35.3,1.48,6517,9443.88,1357.41,9.95,UPI,0,Bags
TXN2024-000933,04-10-2024,Dairy Farm,Maize,Kharif,60.7,39.3,21.04,6362,113931.6,4229.84,14.84,Cash,0,Bulk
TXN2024-000027,04-10-2024,Co-operative,Hybrid Mix,Kharif,67.9,32.1,10.75,6382,55878.5,2145.46,13.06,Credit,30,Bags
TXN2024-003561,04-10-2024,Dairy Farm,Maize,Kharif,67.6,32.4,6.53,6972,45474.92,2156.37,14.8,UPI,0,Bale-50kg
TXN2024-000720,04-10-2024,Individual Farmer,Maize,Kharif,64.8,35.2,5.8,7095,40489.8,3763.9,17.08,UPI,0,Bags
TXN2024-002554,04-10-2024,Individual Farmer,Jowar,Kharif,60.7,39.4,5.08,7863,45405.04,3350.59,14.34,UPI,0,Bale-25kg
TXN2024-002835,05-10-2024,Distributor,Maize,Kharif,66.3,33.7,14.94,7082,111571.92,4170.27,13.29,UPI,0,Bale-25kg
TXN2024-004331,05-10-2024,Individual Farmer,Maize,Kharif,63.4,36.6,7.27,7274,48127.4,4162.09,15.07,UPI,0,Bale-50kg
TXN2024-004910,05-10-2024,Dairy Farm,Bajra,Kharif,67.8,32.2,7.15,7408,58172.4,3844,13.83,Bank Transfer,0,Bulk
TXN2024-003344,05-10-2024,Distributor,Maize,Kharif,59.5,40.5,5.84,6409,44471.6,3457.65,8.71,Cash,0,Bale-25kg
TXN2024-001640,05-10-2024,Individual Farmer,Jowar,Kharif,65.2,34.8,3.89,8714,32329.79,1598.56,17.08,UPI,0,Bags
TXN2024-001899,06-10-2024,Dairy Farm,Maize,Kharif,71.1,28.9,9.28,6272,66500.48,2848.88,15,Bank Transfer,0,Bale-50kg
TXN2024-001340,06-10-2024,Distributor,Maize,Kharif,64.6,35.4,8.94,7074,67863.54,2167.54,6,UPI,0,Bale-50kg
TXN2024-000767,06-10-2024,Dairy Farm,Maize,Kharif,63.7,36.3,4.69,7000,29917.51,2311.76,14.9,Bank Transfer,0,Bale-50kg
TXN2024-001100,07-10-2024,Individual Farmer,Maize,Kharif,61.1,38.9,15.7,6503,95754.3,3487.25,18.84,UPI,0,Bale-25kg
TXN2024-000074,07-10-2024,Co-operative,Bajra,Kharif,62.1,37.9,15.42,7403,100630.92,3203.58,12.45,Bank Transfer,0,Bags
TXN2024-001323,07-10-2024,Distributor,Bajra,Kharif,72,28,13.07,6693,86052.88,3951.2,10.86,Credit,30,Bale-25kg
TXN2024-002730,07-10-2024,Dairy Farm,Jowar,Kharif,62.7,37.3,11.56,8140,82076,2421.51,17.24,Bank Transfer,0,Bulk
TXN2024-001133,07-10-2024,Distributor,Maize,Kharif,67.6,39.7,9.15,7111,57077.7,3019.97,14.58,Credit,7,Bags
TXN2024-000501,07-10-2024,Individual Farmer,Maize,Kharif,59.5,40.5,4.85,6576,39158.9,2482.71,14.58,UPI,0,Bale-50kg
TXN2024-005500,07-10-2024,Individual Farmer,Bajra,Kharif,69.1,30.9,4.77,6970,33170.58,1752.39,18.04,UPI,0,Bulk
TXN2024-003375,08-10-2024,Distributor,Maize,Kharif,68,32,13.47,6388,95650.47,2941.06,10.87,UPI,0,Bale-50kg
TXN2024-004746,08-10-2024,Co-operative,Maize,Kharif,61.4,38.6,11.29,6016,71059.26,3122.29,16.19,UPI,0,Bulk
TXN2024-003602,08-10-2024,Individual Farmer,Jowar,Kharif,63.9,36.1,8.95,8539,72754.55,4360.15,15.96,UPI,0,Bags
TXN2024-005395,08-10-2024,Dairy Farm,Maize,Kharif,62.6,37.4,5.94,6901,42126.48,3581.98,14.02,Bank Transfer,0,Bulk
TXN2024-004387,09-10-2024,Individual Farmer,Jowar,Kharif,68.7,31.3,9.1,8053,62717.2,4222.67,15.17,Bank Transfer,0,Bale-50kg
TXN2024-005324,09-10-2024,Individual Farmer,Maize,Kharif,65.4,34.6,6.4,7065,51577.6,2122.51,13.94,UPI,0,Bags
TXN2024-001147,09-10-2024,Individual Farmer,Maize,Kharif,69.6,30.4,5.67,6328,41373.99,3083.65,10.75,Bank Transfer,0,Bags
TXN2024-002864,10-10-2024,Individual Farmer,Maize,Kharif,65,37.2,17.82,7293,129159.36,5037.02,22.61,Credit,14,Bale-50kg
TXN2024-003512,10-10-2024,Distributor,Maize,Kharif,72,28,13.15,6355,95442.7,3443.61,7.26,Bank Transfer,0,Bale-25kg
TXN2024-001705,10-10-2024,Individual Farmer,Maize,Kharif,58,42,9.63,6464,70809.39,2538.12,11.54,Bank Transfer,0,Bags
TXN2024-000026,10-10-2024,Dairy Farm,Maize,Kharif,63.7,36.5,8.23,6991,56293.2,2798.03,19.36,Cash,0,Bale-50kg
TXN2024-003073,10-10-2024,Individual Farmer,Jowar,Kharif,64.3,35.7,6.88,8601,50382.24,2104.98,10.99,Credit,7,Bulk
TXN2024-000433,10-10-2024,Individual Farmer,Bajra,Kharif,62.6,37.4,5.92,7607,44885.44,3926.92,6,Credit,30,Bags
TXN2024-001247,10-10-2024,Individual Farmer,Jowar,Kharif,58.9,35.5,3.86,7966,28035.18,3411.19,12.76,Bank Transfer,0,Bags
TXN2024-002659,11-10-2024,Individual Farmer,Maize,Kharif,67,33,14.77,7185,101484.67,2980.03,13.17,UPI,0,Bale-25kg
TXN2024-003804,11-10-2024,Individual Farmer,Bajra,Kharif,69.7,30.3,12.9,6655,77322.6,3371.48,12.33,UPI,0,Bulk
TXN2024-001165,11-10-2024,Dairy Farm,Maize,Kharif,62.6,37.4,8.27,7117,49620,2305.98,13.34,Cash,0,Bale-50kg
TXN2024-002196,11-10-2024,Co-operative,Bajra,Kharif,64.1,35.9,5.82,7356,40844.76,3110.83,17.25,Cash,0,Bulk
TXN2024-001755,11-10-2024,Dairy Farm,Maize,Kharif,69.5,30.5,5.58,6193,34596,2979.74,13.15,UPI,0,Bale-50kg
TXN2024-000006,11-10-2024,Individual Farmer,Jowar,Kharif,64.5,35.5,3.66,8581,27036.42,1616.33,10.98,Credit,30,Bags
TXN2024-001864,12-10-2024,Dairy Farm,Maize,Kharif,67.5,32.5,22.04,7254,161134.44,5118.87,12.62,Cash,0,Bags
TXN2024-002188,12-10-2024,Individual Farmer,Jowar,Kharif,60.7,34.5,15.74,7846,122016.48,5176.21,16.85,Bank Transfer,0,Bale-25kg
TXN2024-004707,12-10-2024,Individual Farmer,Hybrid Mix,Kharif,70.2,29.8,11.03,5791,80166.04,3699.4,17.27,Bank Transfer,0,Bale-25kg
TXN2024-002946,12-10-2024,Individual Farmer,Maize,Kharif,64.3,35.7,7.17,7220,48024.66,2337.25,19.49,UPI,0,Bale-50kg
TXN2024-002306,12-10-2024,Dairy Farm,Maize,Kharif,67.1,32.9,6.73,6911,51080.7,2091.04,17.65,UPI,0,Bale-50kg
TXN2024-000187,13-10-2024,Individual Farmer,Hybrid Mix,Kharif,67,33,12.57,6552,66796.98,4238.58,18.42,UPI,0,Bags
TXN2024-004176,13-10-2024,Individual Farmer,Jowar,Kharif,65,35,12.2,8223,99454.4,3744.39,18.51,Bank Transfer,0,Bulk
TXN2024-000222,13-10-2024,Dairy Farm,Maize,Kharif,67.2,32.8,10.88,6689,83482.24,3706.19,10.6,UPI,0,Bulk
TXN2024-002187,13-10-2024,Individual Farmer,Maize,Kharif,61.6,38.4,10.3,6145,73562.6,4261.67,13.83,UPI,0,Bulk
TXN2024-002574,13-10-2024,Individual Farmer,Jowar,Kharif,64,36,7.8,8640,68094,3356.98,16.31,Bank Transfer,0,Bags
TXN2024-003419,13-10-2024,Dairy Farm,Hybrid Mix,Kharif,67.2,32.8,7.31,6524,49232.85,3201.74,14.49,Bank Transfer,0,Bulk
TXN2024-003944,13-10-2024,Individual Farmer,Maize,Kharif,59.8,40.2,6.86,6406,53446.26,2419.45,14,UPI,0,Bale-25kg
TXN2024-000377,13-10-2024,Distributor,Maize,Kharif,63.9,36.1,6,7090,36156,3393.24,12.35,UPI,0,Bale-50kg
TXN2024-003110,14-10-2024,Individual Farmer,Hybrid Mix,Kharif,65.7,34.3,12.64,6571,84422.56,2864.27,16.56,UPI,0,Bulk
TXN2024-001967,14-10-2024,Individual Farmer,Bajra,Kharif,64.3,35.7,10.18,7511,62688.44,4435.64,11.62,UPI,0,Bale-50kg
TXN2024-004276,15-10-2024,Dairy Farm,Jowar,Kharif,72,34.5,13.64,7569,108901.76,3849.12,9.49,UPI,0,Bulk
TXN2024-001699,15-10-2024,Co-operative,Jowar,Kharif,72,32.8,11.32,7368,90254.36,2373.19,12.13,UPI,0,Bulk
TXN2024-000378,15-10-2024,Individual Farmer,Maize,Kharif,67.7,32.3,4.49,7194,32803.94,2558.47,16.35,UPI,0,Bale-25kg
TXN2024-000038,15-10-2024,Individual Farmer,Maize,Kharif,60.7,39.3,4.29,6340,28875.99,2184.95,16.71,UPI,0,Bulk
TXN2024-002857,16-10-2024,Co-operative,Jowar,Kharif,58,42,19.37,7857,134931.42,2409.11,14.34,Bank Transfer,0,Bale-50kg
TXN2024-003630,16-10-2024,Individual Farmer,Maize,Kharif,62.1,37.9,15.01,7067,98930.91,3005.81,12.53,UPI,0,Bulk
TXN2024-003444,16-10-2024,Individual Farmer,Maize,Kharif,62.8,37.2,13.54,7158,106979.54,2959.19,14.76,Credit,14,Bale-50kg
TXN2024-002463,16-10-2024,Dairy Farm,Maize,Kharif,64.9,35.1,10,6629,67760,2273.69,14.23,UPI,0,Bulk
TXN2024-002684,16-10-2024,Individual Farmer,Maize,Kharif,64.2,35.8,9.24,7294,54811.68,3543.21,15.93,UPI,0,Bags
TXN2024-004091,16-10-2024,Individual Farmer,Jowar,Kharif,70,30,7.53,7942,62393.58,2793.18,13.04,UPI,0,Bale-25kg
TXN2024-001688,16-10-2024,Co-operative,Jowar,Kharif,64.2,35.8,6.78,8471,47087.1,1614.62,12.05,Credit,14,Bale-50kg
TXN2024-000594,16-10-2024,Individual Farmer,Bajra,Kharif,63.4,36.6,5.8,7579,40466.6,2129.26,14.34,Credit,14,Bags
TXN2024-005255,17-10-2024,Individual Farmer,Maize,Kharif,68.2,31.8,27,6435,167832,6637.24,12.74,Credit,7,Bale-50kg
TXN2024-000980,17-10-2024,Co-operative,Jowar,Kharif,64.4,35.6,13.02,8244,107688.42,3529.38,14.36,Bank Transfer,0,Bale-50kg
TXN2024-000070,17-10-2024,Dairy Farm,Hybrid Mix,Kharif,63.3,36.7,11.99,6345,80476.88,4080.94,19.19,Bank Transfer,0,Bulk
TXN2024-000459,17-10-2024,Dairy Farm,Hybrid Mix,Kharif,63.4,36.6,9.45,6438,56964.6,4041.57,6.3,UPI,0,Bulk
TXN2024-004993,17-10-2024,Distributor,Maize,Kharif,69.6,30.4,8.76,6497,59979.72,1928.5,17.17,UPI,0,Bale-50kg
TXN2024-002769,17-10-2024,Co-operative,Bajra,Kharif,58.7,41.3,5.61,6756,38187.27,2313.35,17.44,Cash,0,Bale-50kg
TXN2024-000179,17-10-2024,Dairy Farm,Jowar,Kharif,72,28,4.41,7662,30887.64,2746,13.94,Bank Transfer,0,Bags
TXN2024-001351,17-10-2024,Co-operative,Jowar,Kharif,66.4,33.6,4.31,8359,31152.68,2272.99,13.58,Bank Transfer,0,Bags
TXN2024-003617,17-10-2024,Individual Farmer,Maize,Kharif,71,29,3.96,6439,27280.44,2553.34,16.34,UPI,0,Bale-50kg
TXN2024-001431,17-10-2024,Co-operative,Maize,Kharif,59.6,40.4,3.64,6235,26076.96,3469.89,15.04,UPI,0,Bulk
TXN2024-003709,18-10-2024,Dairy Farm,Maize,Kharif,59.8,40.2,12.97,6280,92164.82,2478.69,16.68,UPI,0,Bale-50kg
TXN2024-000383,18-10-2024,Individual Farmer,Bajra,Kharif,66.3,33.7,10.59,7484,82051.32,2292.28,14.38,Bank Transfer,0,Bale-50kg
TXN2024-000164,18-10-2024,Individual Farmer,Hybrid Mix,Kharif,66.1,33.9,8.36,6580,60484.6,1725.73,11.99,UPI,0,Bulk
TXN2024-003582,18-10-2024,Distributor,Maize,Kharif,67.6,32.6,6.95,7048,53084.1,2583.24,16.17,Credit,30,Bale-50kg
TXN2024-005291,18-10-2024,Dairy Farm,Hybrid Mix,Kharif,65.6,34.4,6.22,6372,42351.98,4055.5,12.95,Cash,0,Bags
TXN2024-002908,19-10-2024,Co-operative,Maize,Kharif,63.5,36.5,20.76,6983,124227.84,5617.09,17.73,Credit,45,Bulk
TXN2024-002962,19-10-2024,Co-operative,Maize,Kharif,61.9,38.1,13.73,6190,88791.91,3141.36,18.51,UPI,0,Bags
TXN2024-000245,19-10-2024,Dairy Farm,Maize,Kharif,65.5,34.5,13.39,6866,100625.85,3755.92,14.85,Bank Transfer,0,Bale-50kg
TXN2024-000409,19-10-2024,Dairy Farm,Maize,Kharif,68.2,31.8,7.56,6103,48527.64,3225.69,17.02,Credit,30,Bulk
TXN2024-002805,19-10-2024,Dairy Farm,Jowar,Kharif,72,38.6,7.51,7721,55341.19,4230.69,13.27,Cash,0,Bags
TXN2024-003998,19-10-2024,Dairy Farm,Hybrid Mix,Kharif,65.1,34.9,7.43,6490,53614.88,3598.95,15,UPI,0,Bulk
TXN2024-003002,20-10-2024,Individual Farmer,Jowar,Kharif,61.7,38.3,20.01,7998,145792.86,4207.36,12.95,Credit,7,Bale-50kg
TXN2024-002237,20-10-2024,Co-operative,Hybrid Mix,Kharif,58.8,41.2,17.41,5872,117900.52,4302.98,13.17,Bank Transfer,0,Bulk
TXN2024-004982,20-10-2024,Individual Farmer,Jowar,Kharif,64.4,35.6,10.11,8236,80354.28,1994.79,18.56,Bank Transfer,0,Bulk
TXN2024-000529,20-10-2024,Dairy Farm,Maize,Kharif,65.2,34.8,7.1,7002,44474.4,1632.58,13.54,Credit,21,Bags
TXN2024-001161,21-10-2024,Distributor,Maize,Kharif,65.5,34.5,11.2,6859,81603.2,4308.26,12.87,UPI,0,Bags
TXN2024-002183,21-10-2024,Dairy Farm,Maize,Kharif,68.5,31.5,9.65,6415,78329.05,3347.24,19.49,UPI,0,Bale-50kg
TXN2024-004193,21-10-2024,Individual Farmer,Maize,Kharif,69.3,30.7,8.96,6532,69547.52,2807.17,14.96,Credit,14,Bale-50kg
TXN2024-001299,21-10-2024,Co-operative,Maize,Kharif,67.6,30,8.09,6856,46881.55,3222.49,11.91,Bank Transfer,0,Bulk
TXN2024-001051,21-10-2024,Individual Farmer,Maize,Kharif,63.8,36.2,8.08,7116,60898.96,4056.04,15.29,UPI,0,Bulk
TXN2024-000877,21-10-2024,Dairy Farm,Jowar,Kharif,64.9,35.1,8.06,8380,60458.06,2736.8,6.96,UPI,0,Bale-50kg
TXN2024-003569,21-10-2024,Individual Farmer,Maize,Kharif,67.3,32.7,7.31,7102,57705.14,2942.34,12.68,UPI,0,Bale-50kg
TXN2024-003037,21-10-2024,Co-operative,Bajra,Kharif,61.5,38.5,6.41,6633,45177.68,3745.83,15.74,Bank Transfer,0,Bale-50kg
TXN2024-004371,21-10-2024,Co-operative,Hybrid Mix,Kharif,66.9,33.1,5.65,6381,39199.7,3768.75,13.65,Bank Transfer,0,Bags
TXN2024-003758,22-10-2024,Distributor,Maize,Kharif,67.4,32.6,3.29,7034,25178.37,2523.87,12.14,Cash,0,Bale-25kg
TXN2024-002729,23-10-2024,Individual Farmer,Jowar,Kharif,72,31.7,12.39,7700,85813.14,2433.12,15.75,UPI,0,Bale-50kg
TXN2024-002031,23-10-2024,Dairy Farm,Jowar,Kharif,60.7,33.1,7.61,7619,67165.86,1944.21,10.94,UPI,0,Bulk
TXN2024-005013,23-10-2024,Individual Farmer,Bajra,Kharif,60.2,39.8,7.36,6840,56267.2,2862.51,16.35,Bank Transfer,0,Bags
TXN2024-004691,24-10-2024,Individual Farmer,Maize,Kharif,66.1,33.9,18.43,7161,139072.78,3681.99,19.96,Cash,0,Bags
TXN2024-003022,24-10-2024,Dairy Farm,Hybrid Mix,Kharif,66.3,33.7,13.4,6432,81324.6,2005.04,15.73,Bank Transfer,0,Bale-50kg
TXN2024-000204,24-10-2024,Co-operative,Maize,Kharif,63.1,36.9,8.79,6946,70513.38,4373.45,15.81,Bank Transfer,0,Bulk
TXN2024-001911,24-10-2024,Distributor,Maize,Kharif,64.7,35.3,6.27,6934,46335.3,3015.75,12.58,Cash,0,Bulk
TXN2024-002085,24-10-2024,Distributor,Maize,Kharif,70.1,29.9,5.94,6385,34457.94,2137.39,11.87,UPI,0,Bale-50kg
TXN2024-003953,25-10-2024,Distributor,Jowar,Kharif,63.2,36.8,23.63,8620,182801.68,3845.16,13.97,UPI,0,Bulk
TXN2024-003504,25-10-2024,Co-operative,Maize,Kharif,68.5,31.5,17.23,6406,98572.83,3006.93,20.81,Bank Transfer,0,Bale-50kg
TXN2024-004401,25-10-2024,Individual Farmer,Maize,Kharif,58.5,41.5,15.25,6392,97447.5,4681.49,14.06,Credit,30,Bulk
TXN2024-003623,25-10-2024,Dairy Farm,Maize,Kharif,67.6,31.2,13.13,6936,93249.26,2431.04,20.42,Bank Transfer,0,Bags
TXN2024-000609,25-10-2024,Dairy Farm,Maize,Kharif,67.3,32.7,12.03,6941,82525.8,4247.19,18.47,UPI,0,Bale-50kg
TXN2024-004631,25-10-2024,Dairy Farm,Hybrid Mix,Kharif,58.3,41.7,10.38,5670,65466.66,3181.92,10.24,UPI,0,Bale-50kg
TXN2024-000805,25-10-2024,Dairy Farm,Maize,Kharif,61.5,38.5,7.02,6287,56293.38,2529.79,17.23,Credit,30,Bale-50kg
TXN2024-001087,25-10-2024,Individual Farmer,Maize,Kharif,67.4,32.6,2.89,7075,21932.21,2849.9,16.24,UPI,0,Bulk
TXN2024-005329,26-10-2024,Co-operative,Bajra,Kharif,60.7,39.3,20.75,6850,127093.75,2560.87,18.05,UPI,0,Bulk
TXN2024-004095,26-10-2024,Dairy Farm,Bajra,Kharif,60.1,39.9,19.54,6829,142563.84,5435.76,14.27,Credit,7,Bale-50kg
TXN2024-002059,26-10-2024,Co-operative,Jowar,Kharif,62.4,37.6,16.74,8390,111019.68,2809.62,14.86,UPI,0,Bale-50kg
TXN2024-002852,26-10-2024,Individual Farmer,Maize,Kharif,59.7,40.3,11.46,6247,69401.76,4400.12,12.47,UPI,0,Bale-50kg
TXN2024-002603,26-10-2024,Co-operative,Jowar,Kharif,67.8,32.2,11.15,8087,72798.35,3437.92,17.07,Credit,14,Bulk
TXN2024-005360,26-10-2024,Dairy Farm,Maize,Kharif,65.4,34.6,5.73,6927,42287.4,1575.07,15.13,Cash,0,Bulk
TXN2024-002719,26-10-2024,Dairy Farm,Maize,Kharif,62.6,37.4,5.37,6876,44511.93,2846.14,14.28,Credit,21,Bale-50kg
TXN2024-000239,26-10-2024,Distributor,Maize,Kharif,69.1,30.9,4.93,6329,29732.83,3719.31,16.51,Bank Transfer,0,Bags
TXN2024-000173,26-10-2024,Co-operative,Maize,Kharif,67.6,32.4,2.38,7049,19168.52,2107.5,15.76,Bank Transfer,0,Bale-50kg
TXN2024-003543,27-10-2024,Dairy Farm,Jowar,Kharif,59.3,40.7,11.16,7528,84793.68,3114.1,19.25,Cash,0,Bale-50kg
TXN2024-000434,27-10-2024,Dairy Farm,Maize,Kharif,64.4,35.6,3.98,6911,27410.26,3444.85,18.36,Cash,0,Bags
TXN2024-004882,27-10-2024,Co-operative,Maize,Kharif,68.4,31.6,3.71,6159,28259.07,3392.36,14.76,UPI,0,Bags
TXN2024-005321,28-10-2024,Distributor,Jowar,Kharif,65.2,34.8,12.21,8286,99462.66,2650.69,8.57,Bank Transfer,0,Bale-50kg
TXN2024-003382,28-10-2024,Dairy Farm,Maize,Kharif,68,32,11.18,6222,85515.82,2366.25,18.6,UPI,0,Bale-50kg
TXN2024-004407,28-10-2024,Individual Farmer,Jowar,Kharif,69.3,30.7,7.36,7906,60911.36,3914.17,11.94,UPI,0,Bags
TXN2024-004452,28-10-2024,Individual Farmer,Hybrid Mix,Kharif,61.6,38.4,6.12,5938,39247.56,3848.76,10.21,Credit,45,Bulk
TXN2024-000188,28-10-2024,Distributor,Bajra,Kharif,61.7,38.3,2.98,6853,21905.98,1841.83,14.92,Credit,7,Bale-50kg
TXN2024-002642,29-10-2024,Co-operative,Maize,Kharif,62.8,37.2,9.73,6932,70240.87,4241.99,18.7,Bank Transfer,0,Bags
TXN2024-004716,29-10-2024,Distributor,Maize,Kharif,59.7,40.3,7.51,6336,45578.19,2685.46,11.01,UPI,0,Bags
TXN2024-005174,29-10-2024,Individual Farmer,Hybrid Mix,Kharif,60.9,39.1,6.63,5901,39687.18,2063.97,10.63,Credit,30,Bale-50kg
TXN2024-000950,29-10-2024,Individual Farmer,Maize,Kharif,64.8,35.2,6.52,7013,49995.36,2001.97,13.5,Bank Transfer,0,Bags
TXN2024-000261,29-10-2024,Individual Farmer,Maize,Kharif,65.6,34.4,3.86,7261,30988.08,3065.11,9.54,UPI,0,Bale-50kg
TXN2024-004893,30-10-2024,Dairy Farm,Maize,Kharif,67.5,32.5,15.69,6901,92633.76,3713.03,10.46,UPI,0,Bale-50kg
TXN2024-001103,30-10-2024,Individual Farmer,Jowar,Kharif,70.8,30.1,14.84,7796,109504.36,2697.96,20.68,Cash,0,Bulk
TXN2024-004704,30-10-2024,Individual Farmer,Maize,Kharif,64.3,35.7,14.6,7045,114814.4,3456.81,13.93,Bank Transfer,0,Bale-50kg
TXN2024-000847,30-10-2024,Dairy Farm,Maize,Kharif,68.7,31.3,5.98,6199,36944.44,3955.05,14.53,Bank Transfer,0,Bale-50kg
TXN2024-001184,31-10-2024,Co-operative,Bajra,Kharif,72,35.8,18.37,6838,135680.82,4582.51,15.21,UPI,0,Bags
TXN2024-005019,31-10-2024,Distributor,Maize,Kharif,65.4,34.6,10.75,6799,69520.25,2965.6,12.53,Cash,0,Bale-50kg
TXN2024-000781,31-10-2024,Co-operative,Hybrid Mix,Kharif,63.9,36.1,7.41,6460,43526.34,2507.08,12.02,Credit,14,Bale-50kg
TXN2024-001564,31-10-2024,Co-operative,Maize,Kharif,59.7,40.3,7.3,6282,57217.4,1618.92,15.66,Credit,7,Bags
TXN2024-005280,31-10-2024,Individual Farmer,Maize,Kharif,67.6,32.2,3.25,7090,20852,1495.83,9.66,Credit,30,Bulk
TXN2024-001149,01-11-2024,Distributor,Jowar,Rabi,64.9,35.1,28.87,8438,215947.6,5689.88,17.23,UPI,0,Bale-25kg
TXN2024-000987,01-11-2024,Individual Farmer,Bajra,Rabi,58,42,17.43,6797,125809.74,5003.9,16.05,Bank Transfer,0,Bulk
TXN2024-005448,01-11-2024,Co-operative,Maize,Rabi,66.7,33.3,15.95,6873,97677.8,3186.35,15.27,Credit,14,Bulk
TXN2024-005317,01-11-2024,Individual Farmer,Jowar,Rabi,67.9,32.1,13.23,8425,92424.78,3535.36,11.5,Bank Transfer,0,Bale-50kg
TXN2024-001744,01-11-2024,Dairy Farm,Maize,Rabi,64.5,38.3,9.9,7059,69785.1,2653.74,13.86,Bank Transfer,0,Bags
TXN2024-002151,01-11-2024,Dairy Farm,Maize,Rabi,65,33.6,9.63,7045,65512.89,2829.16,14.11,Bank Transfer,0,Bale-50kg
TXN2024-002220,01-11-2024,Individual Farmer,Jowar,Rabi,64.4,35.6,9.1,8634,70934.5,2601.43,15.82,UPI,0,Bale-50kg
TXN2024-003593,01-11-2024,Dairy Farm,Hybrid Mix,Rabi,64.9,35.3,5.42,6299,40742.14,3248.45,14.98,UPI,0,Bale-50kg
TXN2024-000972,01-11-2024,Individual Farmer,Maize,Rabi,66.5,33.5,4.58,7092,34180.54,2299.24,17.35,Cash,0,Bale-50kg
TXN2024-005029,01-11-2024,Dairy Farm,Jowar,Rabi,65.7,34.3,3.58,8397,29696.1,2726,10.55,Credit,7,Bulk
TXN2024-000871,02-11-2024,Dairy Farm,Hybrid Mix,Rabi,64.5,35.5,26.75,6423,144637.25,5539.76,18.95,UPI,0,Bags
TXN2024-005071,02-11-2024,Dairy Farm,Hybrid Mix,Rabi,63.5,36.5,13.08,6350,70645.08,3046.32,10.89,UPI,0,Bags
TXN2024-001519,02-11-2024,Dairy Farm,Maize,Rabi,65,36.9,12.09,6670,70629.78,4160.51,14.97,Bank Transfer,0,Bags
TXN2024-001462,02-11-2024,Co-operative,Bajra,Rabi,68.2,31.8,10.77,6374,65470.83,4096.52,14.66,UPI,0,Bags
TXN2024-002604,02-11-2024,Dairy Farm,Jowar,Rabi,68.6,31.4,10.6,7329,69779.8,4283.4,13.34,Cash,0,Bale-50kg
TXN2024-001834,02-11-2024,Individual Farmer,Jowar,Rabi,66.3,33.7,10.56,8295,70456.32,2444.21,14.84,UPI,0,Bale-50kg
TXN2024-004638,02-11-2024,Co-operative,Hybrid Mix,Rabi,65.5,34.5,9.72,6500,69974.28,1720.03,18.37,Bank Transfer,0,Bags
