Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Transaction_Type
C037,Cement,10-08-2024,1626.39,Coal,1072.67,1108.67,31.64,110,Verified,18614.43,Low_Demand,1482.39,Buy
C018,Manufacturing,23-10-2024,1985.83,Mixed Fuel,651.58,549.58,25.97,163,nan,13292.11,Price_Surge,2744.27,hold
C010, Cement ,29-09-2024,1626.37,nan,841.08,790.08,21.89,74,Verified,15445.21,Low_Demand,627.32,Buy
C071,Cement,18-02-2024,1625.16, Renewable ,1286.66,1475.66,32.16,115,Verified,10360.03,High_Demand,2387.53,Buy
C064,Energy,29-04-2024,2684.33,Coal,1098.38,1252.38,25.97,70,Verified,15066.66,High_Demand,1556.04,Sell
C088,Steel,09-07-2024,1623.44,Natural Gas,558.32,744.32,28.79,31,Verified,12540.78,Low_Demand,2212.44,hold
C040,Energy,03-11-2025,1948.7,Coal,974.44,823.44,25.96,60,Verified,19546.51,Price_Surge,1154.67,hold
C049,Steel,19-11-2024,2632.19,Coal,1127.44,1143.44,25.96,91,Verified,17594.65,Price_Surge,2971.95,Hold
C082,Steel,10-09-2025,1622.43,Mixed Fuel,881.67,716.67,31.82,176,Disputed,14584.98,High_Demand,2695.34,Buy
C050,Energy,16-06-2025,1276.8,Mixed Fuel,432.04,622.04,25.95,120,Verified,14025.94,Price_Surge,1271.49,Sell
C039,Cement,06-09-2025,1618.69,Renewable,830.2,632.2,21.4,35,Verified,18092.84,High_Demand,1491.12,Buy
C009,nan,20-07-2025,1618.49,Renewable,1037.08,846.08,22.44,147,Disputed,19368.61,Low_Demand,1564.86,Buy
C069,Steel,28-12-2025,1617.44, Coal ,966.3,1108.3,21.8,86,Disputed,11079.73,Low_Demand,989.4,Buy
C038,Cement,22-08-2024,1616.48,nan,1077.9,1264.9,26.17,33,Disputed,12359.49,Low_Demand,859.94,hold
C080,Cement,11-05-2024,2461.02,nan,743.03,837.03,25.94,40,Disputed,12748.69,Price_Surge,827.01,Sell
C008,Manufacturing,10-10-2025,1614.97,Mixed Fuel,1120.67,1238.67,32.51,50,Verified,11606.16,Low_Demand,1841.65,Buy
C082,Steel,26-05-2025,1471.42,Natural Gas,617.38,670.38,25.93,193,Disputed,17257.07,Price_Surge,2219.29,Sell
C036,Manufacturing,13-06-2024,1681.66,COAL,808.99,1008.99,25.93,145,Disputed,19305.83,Price_Surge,968.86,Sell
C058,Energy,29-01-2024,828.39,Coal,565.82,569.82,25.92,52,Disputed,11502.9,High_Demand,1631.91,Hold
C034,Cement,02-10-2024,2906.68,Mixed Fuel,1112.46,1224.46,25.92,80,Disputed,16915.33,Low_Demand,513.92,Hold
C086,Steel,13-03-2024,2863.42,Mixed Fuel,1286.16,1411.16,25.92,21, Verified ,11115.61,High_Demand,759.62,Sell
C011,Energy,02-02-2025,1614.25,Mixed Fuel,871.16,1026.16,26.12,109,Verified,18297.93,Low_Demand,2786.07,hold
C022,Energy,12-09-2025,2949.28,Coal,1156.32,1166.32,25.91,21,Verified,17825.53,High_Demand,2890.23,Hold
C060,Energy,03-11-2025,2414.05,Mixed Fuel,951.83,868.83,25.9,41, VERIFIED ,10690.96,Price_Surge,2198.39,hold
C070,Steel,14-02-2025,1614.14,MIXED FUEL,555.94,531.94,23.22,69,Verified,14333.88,Low_Demand,1998.73,Buy
C093,Steel,01-07-2025,1613.26,Coal,797.37,664.37,28.82,99, Verified ,6262,High_Demand,2087.58,hold
C044,Energy,19-07-2024,1613.23,Natural Gas,741.38,855.38,27.93,193,Verified,8116.59,High_Demand,2003.13,hold
C025,Cement,14-09-2024,918.58,Natural Gas,595.02,489.02,25.87,82,Disputed,9277.07,Price_Surge,687.85,hold
C093,Energy,24-03-2024,1612.1,Renewable,981.89,804.89,29.3,27,DISPUTED,8402.61,Low_Demand,667.9,hold
C100,Cement,28-01-2025,1611.68,Renewable,695.84,576.84,28.64,144,Disputed,12238.73,High_Demand,2446.1,hold
C055, Energy ,13-05-2025,997.29,Natural Gas,555.47,424.47,25.86,142,VERIFIED,16360.8,Price_Surge,1527.76,hold
C046,Energy,20-03-2024,1435.83,Coal,549.79,562.79,25.86,179,Disputed,10294.27,High_Demand,1713.64,Hold
C093,Steel,02-12-2024,1611.64,Coal,1131.75,982.75,30.13,163,DISPUTED,7830.37,Low_Demand,2999.27,hold
C072,Steel,09-09-2024,1349.21, Mixed Fuel ,969.34,1150.34,25.86,151,Verified,19176.43,Low_Demand,1463.42,Hold
C048,Manufacturing,05-03-2025,1611.03,Natural Gas,1112.85,1222.85,20.31,113,Verified,17485.76,Price_Surge,527.38,Buy
C001,Manufacturing,13-12-2025,1608.85,Natural Gas,1216.01,1361.01,27.69,100,Disputed,6844.54,Low_Demand,1928.88,hold
C078,Cement,12-09-2025,1607.52,nan,985.83,1169.83,26.38,169,Disputed,8326.81,High_Demand,626.37,sell
C051, Steel ,03-05-2024,1606.33,Coal,991.54,954.54,25.75,63,Verified,13394.72,Price_Surge,2550.84,hold
C068,Steel,04-11-2025,2222.29,Renewable,1314.47,1303.47,25.83,161,Verified,16240.85,Price_Surge,1569.95,Hold
C065,Cement,17-12-2025,1605.44,Mixed Fuel,966.76,1032.76,29.85,90,Verified,15864.6,High_Demand,2493.63,buy
C044,Cement,11-05-2025,1603.84,Mixed Fuel,655.07,482.07,24.23,134,nan,11346.27,Price_Surge,1561.19,Buy
C071,MANUFACTURING,07-11-2024,1603.32,Natural Gas,1224.75,1079.75,28.03,78, Verified ,12277.16,High_Demand,891.85,hold
C071,Manufacturing,07-11-2024,1603.32,Natural Gas,1224.75,1079.75,28.03,78,Verified,12277.16,High_Demand,891.85,hold
C061, Energy ,11-02-2025,1600.16,Renewable,1139.41,1075.41,29.62,23,Disputed,13496.6,Low_Demand,820.94,hold
C071,Energy,03-02-2024,2747.48,Mixed Fuel,1264.98,1233.98,25.8,139,Verified,5209.04,High_Demand,2673.58,Sell
C005,Manufacturing,29-11-2025,2184.95,Coal,1083.31,1072.31,25.8,176,Disputed,14653.28,Low_Demand,1001.17,Hold
C018,Manufacturing,13-05-2024,2500.76,nan,1993.96,2047.96,25.8,32,Disputed,5595.33,High_Demand,909.88,Sell
C055,Cement,25-01-2025,1598.85,Coal,671.08,764.08,N/A,196,Disputed,19500.86,Low_Demand,1741.36,Buy
C078,ENERGY,04-05-2024,1467.18,Coal,1097.58,952.58,25.79,160,Verified,18371.82,High_Demand,2839.89,Sell
C073, Energy ,28-05-2024,1589.68,Natural Gas,947.21,1036.21,23.63,75,Verified,14585.57,High_Demand,1783.15,BUY
C022, Steel ,24-04-2024,2679.68,MIXED FUEL,1080.99,1270.99,25.79,44,Verified,7586.71,Price_Surge,1657.78,Sell
C029,Steel,01-03-2024,1589.41,Renewable,557.58,380.58,22.25,32,nan,11449.38,Price_Surge,618.63,Buy
C092,Cement,12-12-2025,1586.53,Natural Gas,1104.59,1242.59,20.21,129,Verified,9513.83,Price_Surge,2981.75,Buy
C048,STEEL,20-06-2025,1585.9,RENEWABLE,1238.94,1150.94,20.84,43,Verified,9840.58,Low_Demand,2318.05,Buy
C007,Cement,27-03-2024,1371.94, MIXED FUEL ,988.91,1109.91,25.78,100,Disputed,8107.72,High_Demand,586.38,Sell
C011,Steel,08-03-2024,1585.5,Natural Gas,739.4,776.4,27.43,28,Verified,12153.93,High_Demand,1085.31,hold
C006,Steel,17-10-2025,875.59,Coal,592.89,575.89,25.76,145,Verified,14553.12,Low_Demand,815.27,Sell
C075,Manufacturing,11-07-2025,1859.81,Renewable,563.79,586.79,25.76,193,Verified,7870.79,Price_Surge,1504.9,Sell
C064, Steel ,25-09-2025,1585.3,Coal,906.2,716.2,32.77,167,NAN,14109.59,Price_Surge,1711.15,Buy
C004,Steel,01-01-2025,1583.01,Renewable,719.83,653.83,23.34,65,Verified,8276.23,Low_Demand,523.54,Buy
C009,Manufacturing,16-04-2024,1582.03,Natural Gas,992.44,1165.44,22.13,186,Verified,14858.51,High_Demand,745.42,Buy
C040,Steel,25-12-2024,1579.43,Renewable,755.92,833.92,20.67,21,Verified,16943.3,Low_Demand,1896.15, Buy 
C014,Cement,05-07-2024,1578.2,NATURAL GAS,657.56,633.56,24.35,76, Verified ,7281.52,Low_Demand,2362.65,buy
C054,Energy,20-07-2024,1577.19,Coal,786.28,854.28,29.37,93,Disputed,6900.91,Low_Demand,2813.22,hold
C091,Cement,12-04-2024,1575.82, Renewable ,512.02,331.02,20.68,112,Verified,13120.93,High_Demand,2725.26,Buy
C077,Energy,12-04-2025,2622.4,Mixed Fuel,901.42,796.42,25.73,35,Disputed,6294.87,Price_Surge,1066.36,hold
C075,Cement,15-01-2025,1574.92,Mixed Fuel,821.53,762.53,33.11,100,Disputed,7947.9,Low_Demand,2961.35,Buy
C091,Steel,10-03-2024,1574.54,Natural Gas,631.03,809.03,22.48,158,Verified,17625.91,Low_Demand,2191.63,Buy
C031, nan ,02-06-2025,1630.86,Natural Gas,869.48,846.48,25.72,75,VERIFIED,12918.36,Price_Surge,1673.77, Sell 
C080,CEMENT,08-11-2024,1574.35,Natural Gas,905.13,740.13,31.55,106,Disputed,16155.21,Low_Demand,1805.78,buy
C079,Manufacturing,"Mar 12, 2024",1573.95,Mixed Fuel,857.21,981.21,26.97,26,Disputed,12467.36,Low_Demand,1705.89,Sell
C094,Energy,18-10-2025,2238.55,NATURAL GAS,1451.78,1471.78,25.71,132,Verified,19534.18,High_Demand,2227.16,Sell
C052,Cement,01-12-2024,780.2,COAL,596.48,631.48,25.71,142,Verified,7345.93,Price_Surge,2917,Hold
C084,Energy,02-05-2024,1573.87,Renewable,826.26,648.26,29.6,92,VERIFIED,10649.34,High_Demand,2278,hold
C066,Manufacturing,31-08-2025,1573.08,Coal,556.28,619.28,25.8,154,Verified,11262.13,Low_Demand,2296.03,hold
C089,Steel,03-12-2025,930.57,Natural Gas,615.55,540.55,25.69,84,Verified,12382.25,High_Demand,965.8,hold
C073,Cement,14-07-2025,1524.6,Mixed Fuel,713,723,25.69,59,nan,16058.91,High_Demand,1956.97,Hold
C087, Steel ,12-03-2024,1572.06,Natural Gas,786.33,590.33,22.89,98,Disputed,17280.32,High_Demand,1229.27,Buy
C022, Manufacturing ,22-07-2024,1571.61,Natural Gas,502.56,454.56,31.83,170,Disputed,19360.59,Low_Demand,2476.11,Buy
C051,Energy,16-11-2025,1570.71,nan,1208.28,1172.28,21.58,180,Disputed,11573.6,Low_Demand,1763.61,buy
C063,Energy,10-03-2024,909.31,Mixed Fuel,607.93,614.93,25.68,69,Disputed,7552.68,High_Demand,593.53,Hold
C014,Cement,16-12-2025,562.27,Natural Gas,237.52,374.52,25.68,196,VERIFIED,15240.06,High_Demand,994.27, Sell 
C012,Energy,23-08-2024,1569.17,Coal,513.64,463.64,22.73,43, Verified ,17704.07,High_Demand,1931.16,Buy
C078,Cement,15-11-2024,1660.45,Mixed Fuel,645.8,637.8,25.67,146,Disputed,15836.79,Price_Surge,1671.21,Hold
C092,Energy,15-01-2024,1569.02,NATURAL GAS,1106.91,974.91,22.98,154,Disputed,8735.35,High_Demand,2766.03, Buy 
C074,Energy,02-10-2024,1568.09,Natural Gas,703.26,659.26,27.65,171,VERIFIED,14605.98,Low_Demand,1943.7,hold
C045, Steel ,"May 07, 2024",1063.59,COAL,761.76,694.76,25.66,169,Verified,6291.38,High_Demand,804.78,Sell
C094,Energy,07-06-2024,1428.13,Coal,667.63,757.63,25.66,32, Verified ,7673.69,High_Demand,808.27,Sell
C007,Energy,31-12-2025,1565.56,Natural Gas,812.11,1000.11,20.13,25,Disputed,12318.15,Low_Demand,2222.9,Buy
C062,Energy,04-01-2025,1499.7,Natural Gas,456.67,366.67,25.65,165, VERIFIED ,11523.01,Price_Surge,1878.47,hold
C063,Steel,23-04-2025,1907.73,Mixed Fuel,675.71,673.71,25.65,77,VERIFIED,10809.78,High_Demand,1137.98,Hold
C045,Manufacturing,01-07-2025,1043.26,Mixed Fuel,753.18,928.18,25.65,144,Disputed,9811.57,High_Demand,2293.34,SELL
C012,Manufacturing,17-09-2024,1561.25,Mixed Fuel,1189.2,1369.2,21.43,54,Verified,9086.59,Low_Demand,839.35,Buy
C044,Cement,16-11-2025,1558.12,Renewable,1056.39,913.39,25.13,164,Disputed,7294.37,Low_Demand,738.67,hold
C012,Manufacturing,04-08-2025,1552.67,COAL,891.59,859.59,27.22,28, Disputed ,13140.24,High_Demand,1037.27,hold
C035,Energy,21-02-2024,1551.18,Renewable,481.03,371.03,22.37,144,Verified,15585.66,Low_Demand,932.37,buy
C049,Manufacturing,09-07-2025,1551.13,Renewable,923.5,799.5,24.94,45,Disputed,12601.17,Low_Demand,2579.76,Buy
C009,Cement,24-09-2024,844.98,Natural Gas,319.36,517.36,25.64,100,Verified,6394.24,Low_Demand,2951.46,Hold
C090,Manufacturing,19-12-2024,2857.02, nan ,1458.13,1351.13,25.63,155,Verified,10559.54,High_Demand,561.75,Sell
C053, Manufacturing ,05-09-2024,1550.67,Natural Gas,1131.15,1233.15,21.6,91,Verified,10731.95,High_Demand,2910.28, Buy 
C008,Steel,11-04-2024,1549.51,Coal,709.59,515.59,25.64,48,Disputed,15253.09,Price_Surge,1967.4,hold
C082,STEEL,05-07-2024,2074.18,Natural Gas,687.87,877.87,25.62,183,Verified,15797.69,Price_Surge,2187.78,Sell
C089,Energy,25-10-2025,1549.43,Coal,992.89,876.89,33.39,155,Disputed,17234.8,Low_Demand,591.49,Buy
C029,STEEL,08-04-2024,1546.66, Natural Gas ,693.97,656.97,33.25,158,Verified,5283.72,Price_Surge,2886.69,BUY
C014,Steel,20-10-2025,1544.67, Renewable ,707.11,667.11,27.55,63,Verified,8643.76,Low_Demand,2973.13,hold
C012,Manufacturing,26-02-2024,1544.46,Natural Gas,480.64,292.64,23.22,171,Verified,12819.66,High_Demand,705.55,Buy
C058,Cement,05-07-2025,1543.84,Natural Gas,1199.58,1224.58,32.57,24,Disputed,15128.39,High_Demand,1203.14,Buy
C061,Manufacturing,09-09-2025,1542.77,Renewable,707.3,565.3,22.73,120,Verified,8381.56,High_Demand,2327.76,Buy
C019,Manufacturing,27-09-2024,1177.72, Coal ,715.14,786.14,25.61,68,Disputed,18311.81,Price_Surge,2194.96,Hold
C020,Energy,05-06-2024,2029.14,Mixed Fuel,912.27,828.27,25.6,129,Verified,11011.14,High_Demand,1453.88,Sell
C046, Steel ,16-03-2025,2975.09, Mixed Fuel ,1865,1964,25.6,61,Verified,10550.43,High_Demand,1300.45,Sell
C067,Cement,12-04-2025,1542.63,Mixed Fuel,1089.06,1023.06,29.93,27,Verified,8964.77,Price_Surge,1482.26,hold
C029, Manufacturing ,19-05-2025,2158.97,NATURAL GAS,1289.1,1473.1,25.6,143,Verified,19760.25,Price_Surge,1460.07,Sell
C033,Energy,16-01-2024,1542.19,Coal,788.08,605.08,24.82,155,Disputed,18726.04,Price_Surge,2647.19,Buy
C043, Cement ,08-04-2025,1539.59,Mixed Fuel,847.15,984.15,23.33,118,Disputed,16692.59,Low_Demand,1979.75,Buy
C060,CEMENT,21-12-2024,1537.61,Natural Gas,604.48,467.48,32.94,124,Disputed,11883.86,Low_Demand,830.34,Buy
C081, Manufacturing ,19-12-2024,1537.59,Natural Gas,1220.88,1137.88,35,94,Disputed,5952.42,High_Demand,1989.57,Buy
C008,Steel,24-10-2025,1537.07,nan,944.44,970.44,26.61,199,Disputed,8706.56,Low_Demand,1472.6,hold
C018,Energy,22-04-2024,1263.09,Renewable,536.8,477.8,25.58,35,Disputed,11124.52,High_Demand,1348.67,Sell
C017,Manufacturing,25-04-2024,2137.49,Natural Gas,1212.29,1228.29,25.58,106,Disputed,11159.78,High_Demand,1490.1,Hold
C098,Steel,11-06-2025,1535.93,Mixed Fuel,934.85,872.85,20.01,89,Verified,5358.78,Low_Demand,1061.52,Buy
C090,CEMENT,04-06-2025,1535.82,Renewable,1224.96,1146.96,22.27,50,Verified,18645.09,Price_Surge,1369.32,BUY
C009,Cement,17-10-2025,1535.51,Natural Gas,1111.56,940.56,25.74,68,Verified,19276.51,Low_Demand,2920.89,hold
C059,Steel,11-11-2025,1039.53,Coal,803.99,933.99,25.58,107,Verified,6080.98,Price_Surge,1992.32,Sell
C007,Manufacturing,06-05-2025,2640.72,Natural Gas,1802.27,1950.27,25.58,118,Disputed,9275.52,Price_Surge,1885.95,Sell
C010,Cement,30-10-2025,1534.07, Coal ,890.99,1055.99,31.09,108,Verified,7060.54,Low_Demand,1274.8,Buy
C025,Energy,09-12-2024,2153.52,COAL,1014.77,1006.77,25.57,137,Disputed,5162.57,High_Demand,891.3,Hold
C026,Cement,12-12-2025,2526.88,Natural Gas,1340.52,1423.52,25.57,183,Verified,13028.23,High_Demand,885.87,Sell
C010,Cement,30-10-2025,1534.07,Coal,890.99,1055.99,31.09,108,Verified,7060.54,Low_Demand,1274.8,Buy
C079,Manufacturing,10-01-2024,1532.32,Coal,1172.79,976.79,26.08,45, Verified ,9194.68,Low_Demand,1213.58,hold
C024,Manufacturing,20-05-2024,2678.03,Mixed Fuel,1495.37,1390.37,25.56,188,Disputed,15119.79,Price_Surge,2785.34,hold
C011,Energy,26-06-2024,1532.14,Mixed Fuel,545.49,395.49,25.32,140,Verified,16338.26,Low_Demand,2385.6,hold
C090,Cement,21-06-2024,1042.17,Coal,816.97,832.97,25.56,53,Verified,9637.16,High_Demand,2638.53,Hold
C071,Energy,14-02-2024,1531.13, Natural Gas ,489.86,460.86,31.81,165,Disputed,7907.18,High_Demand,1894.64,Buy
C099,Energy,30-01-2025,1530.59, Natural Gas ,1040.49,966.49,22.23,56,Disputed,15732.99,Price_Surge,975.98,BUY
C090,Manufacturing,27-07-2025,1530.04,Natural Gas,1091.54,956.54,26.31,165,Verified,13402.79,Low_Demand,2239.57,hold
C086,Manufacturing,18-05-2025,1529.52,Mixed Fuel,758.46,573.46,20.99,131,Disputed,19081.7,Low_Demand,556.22,buy
C003,Energy,28-01-2024,1964.82,Coal,1254.65,1430.65,25.54,147,Verified,8849.33,Price_Surge,2952.9,Sell
C032,Steel,29-02-2024,1529.09,Natural Gas,502.31,422.31,26.87,125,Verified,11985.58,Low_Demand,2759.03,buy
C077,STEEL,06-11-2025,2814.71,Coal,1199.35,1233.35,25.52,49,Verified,13068.16,Price_Surge,1559.99,Hold
C074,Manufacturing,24-03-2024,742.22,Coal,416.72,514.72,25.52,111,VERIFIED,12149.93,Price_Surge,1180.36,Sell
C046,Cement,26-01-2025,1489.36,Renewable,1092.79,1093.79,25.51,129,Disputed,15088.43,Price_Surge,1605.08,Hold
C009,Energy,02-12-2025,1529.02,Mixed Fuel,1053.13,1239.13,21.38,24,Disputed,9539.27,High_Demand,1249.98,Buy
C081,Steel,12-10-2025,2545.82,Mixed Fuel,1456.06,1581.06,25.51,130,Verified,11515.65,High_Demand,1228.36,Sell
C079,Cement,05-09-2025,2300.79,Coal,1580.64,1429.64,25.5,184,Disputed,9234.03,Price_Surge,1008.94,hold
C079,Cement,05-09-2025,2300.79,Coal,1580.64,1429.64,25.5,184,Disputed,9234.03,Price_Surge,1008.94,hold
C071,Steel,26-04-2025,1698.13,NATURAL GAS,1011.1,1164.1,25.5,160,Disputed,12042.76,Price_Surge,2769.3,Sell
C085,Steel,29-02-2024,2173.32,Natural Gas,665.76,555.76,25.49,40,Disputed,18043.3,Price_Surge,2333.74,hold
C068,nan,26-04-2024,1528.19,nan,825.42,724.42,24.4,155,Verified,17308.17,Low_Demand,2770.75,buy
C060,Energy,10-08-2024,1524.71,Renewable,585.23,460.23,24.93,114,Verified,14735.43,Low_Demand,1715.88,buy
C012,Steel,17-07-2025,2512.44,Renewable,1489.9,1406.9,25.48,168,Disputed,13640.59,Price_Surge,1868.55,hold
C034,Energy,08-06-2024,1524.09,Natural Gas,1075.52,949.52,30.69,43,Verified,10863.32,Low_Demand,2594.47,buy
C047,Steel,17-12-2024,2698.29,Mixed Fuel,1850.73,1939.73,25.48,178, DISPUTED ,5805.72,Low_Demand,1584.94,Hold
C085,Cement,28-01-2024,2882.08,Renewable,990.57,1132.57,25.48,171,Verified,14426.99,High_Demand,1491.1, Sell 
C018,Manufacturing,20-11-2024,1524.05,NATURAL GAS,882.42,775.42,27.92,124,Verified,12269.44,Low_Demand,2983.5,hold
C017,Cement,21-09-2024,2546.86,Renewable,1135.55,1328.55,25.48,34,Verified,13513.57,High_Demand,2050.68,Sell
C072,Cement,28-10-2024,1523.64,Coal,984.72,1003.72,29.41,124,Disputed,11980.37,Low_Demand,2703.72,hold
C084,ENERGY,17-08-2025,2373.76,NATURAL GAS,1855.65,1883.65,25.47,99,Disputed,16269.1,Low_Demand,2998.95,Sell
C093,Manufacturing,09-11-2024,1520.59,Natural Gas,954.5,847.5,24.31,129,nan,5829.15,High_Demand,2363.03,Buy
C048,Cement,19-04-2024,1519.03,Mixed Fuel,685.77,771.77,32.28,187,Disputed,14928.69,Price_Surge,968.77,Buy
C087,Energy,03-10-2025,1517.04,Natural Gas,1080.16,1103.16,31.92,110,DISPUTED,9835.12,Price_Surge,954.65, Buy 
C099,Energy,17-03-2025,1513.08, NATURAL GAS ,1152.85,958.85,29.61,54,VERIFIED,15919.68,Low_Demand,2608.67,hold
C024,Energy,24-12-2024,1510.97,Renewable,1060.91,950.91,33.86,177,Disputed,5024.41,Low_Demand,1772.12,Buy
C075,ENERGY,21-01-2025,2388.42,Mixed Fuel,1352.46,1505.46,25.45,118,Verified,19388.2,Price_Surge,1690.57,Sell
C056,Cement,26-10-2025,2614.72, Natural Gas ,1384.85,1220.85,25.44,27,Verified,16473.19,Price_Surge,605.45,hold
C002,Energy,16-08-2025,unknown,Natural Gas,806.65,696.65,25.44,189,Disputed,19915.65,High_Demand,968.99,Sell
C086,nan,17-11-2025,1510.93,Renewable,806.82,830.82,20.22,50,Disputed,12046.67,Low_Demand,1924.44,BUY
C031,Manufacturing,29-09-2025,1510.67,Renewable,723.1,590.1,26.33,29, Verified ,18332.84,Low_Demand,1509.99,hold
C069,Energy,02-07-2025,1194.7,Natural Gas,571.85,602.85,25.43,67,Disputed,9710.91,Price_Surge,1048.47,Sell
C045,Manufacturing,04-09-2025,1508.06,Natural Gas,951.84,1065.84,26.66,180, Verified ,6730.77,High_Demand,2999.22,hold
C089,Manufacturing,01-06-2025,1881.44,MIXED FUEL,636.9,538.9,25.42,71, Disputed ,5896.99,Price_Surge,2171.4,hold
C069,Energy,30-08-2024,1505.72,Mixed Fuel,738.31,894.31,32.6,157,Verified,17196.64,Low_Demand,1959.82,Buy
C027,Energy,13-06-2025,1505.27,Mixed Fuel,1141.18,966.18,22.15,34,DISPUTED,9920.6,Price_Surge,2831.2,Buy
C025,Energy,15-08-2024,1504.11,Coal,1119.52,1038.52,N/A,94,Disputed,14305.52,Low_Demand,2897.95,Buy
C055, Manufacturing ,16-02-2025,2595.92,Natural Gas,1741.91,1730.91,25.41,137,VERIFIED,13350.08,Low_Demand,2115.8,Hold
C041, Steel ,04-02-2025,1108.69,Natural Gas,411.18,504.18,25.41,101,Disputed,10377,Low_Demand,996.58,Hold
C020,Cement,23-07-2024,1500.21,Natural Gas,946.54,1114.54,22.58,76,Disputed,11022.19,High_Demand,1587.75,Buy
C095, Steel ,06-11-2025,1498.62,Renewable,567.04,397.04,25.94,155,Disputed,17704.95,Low_Demand,2241.81,hold
C049,Manufacturing,01-02-2024,1498.09,Coal,839.81,977.81,33.16,91,Verified,6670.84,Price_Surge,2078.56,Buy
C020, Energy ,20-12-2024,2208.79, Mixed Fuel ,767.45,783.45,25.39,180,Disputed,16807.64,High_Demand,566.88, Sell 
C020,Energy,20-12-2024,2208.79,Mixed Fuel,767.45,783.45,25.39,180,Disputed,16807.64,High_Demand,566.88,Sell
C090,CEMENT,08-02-2024,2975.12, NATURAL GAS ,964.75,1054.75,25.39,43,DISPUTED,13709.57,High_Demand,2895.42,Sell
C061,Steel,05-03-2024,1497.66,Renewable,1192.83,1325.83,27.3,116,Disputed,16214.56,Low_Demand,2332.22,hold
C083,Steel,26-09-2024,1496.24,Natural Gas,644.8,692.8,33.62,200, Verified ,6318.34,Low_Demand,2555.25,Buy
C017,Steel,"Jul 26, 2025",2203.61,Natural Gas,672.77,578.77,25.37,124,Disputed,6211.66,Price_Surge,532.61,hold
C088,Manufacturing,17-12-2024,1496.15,Renewable,562.75,736.75,24.35,80,Verified,18091.18,Low_Demand,2052.92,Buy
C049,STEEL,04-06-2025,2080.44,Renewable,1598.69,1583.69,25.37,172,Disputed,15710.93,Low_Demand,2782.78,Hold
C065,Energy,06-05-2025,1496.05,Coal,1056.52,1139.52,31.04,111,Disputed,18161.57,Low_Demand,1505.33,Buy
C044,Energy,06-06-2024,1495.5,COAL,846.98,974.98,23.93,132,Verified,7072.04,High_Demand,1842.94, Buy 
C044,Energy,06-06-2024,1495.5,Coal,846.98,974.98,23.93,132,Verified,7072.04,High_Demand,1842.94,Buy
C003,Cement,02-12-2024,1493.43,Renewable,841.95,774.95,20.08,87,Verified,9666.27,Price_Surge,1434.98,BUY
C100,Steel,14-05-2024,1493.28,Mixed Fuel,707.92,857.92,28.88,88,Disputed,9931.49,Low_Demand,1128.11,hold
C070,Energy,"Jul 30, 2024",1492.63,Natural Gas,863.37,737.37,25.41,61,Verified,16630.71,High_Demand,2311.97,hold
C005,Steel,01-11-2024,1833.69,Mixed Fuel,969.72,836.72,25.35,175,Verified,9400.52,High_Demand,1903.8,Sell
C067,Energy,07-01-2024,606.48,Mixed Fuel,323.38,408.38,25.35,104, Disputed ,9409.75,Price_Surge,2881.53,SELL
C097,Energy,02-03-2024,2186.33,Natural Gas,836.13,922.13,25.35,78,Verified,16379.14,High_Demand,2551, Sell 
C011,Steel,22-10-2024,2903.92,Renewable,1071.4,1256.4,25.35,41,Verified,12335.41,High_Demand,2171.76,Sell
C069,Manufacturing,06-01-2024,1489.76, Coal ,875.28,798.28,24.81,110,Verified,19193.51,High_Demand,2030.92,Buy
C040,Energy,13-09-2025,1488.8, Coal ,1185.62,1291.62,26.65,164,DISPUTED,6858.81,Low_Demand,2819.41,hold
C036,Steel,28-08-2025,2247.76,Renewable,845.98,674.98,25.33,77,Disputed,17901.39,Price_Surge,2524.67,Sell
C015,Cement,16-04-2024,2147.67,Renewable,1099.28,997.28,25.33,131,Disputed,10927.47,High_Demand,1033.12,Sell
C075,Cement,27-11-2025,1487.44,Mixed Fuel,556.98,625.98,26.25,194,Verified,12764.82,Low_Demand,1925.63,hold
C040,Steel,29-06-2025,1487.02,Natural Gas,522.96,397.96,30.7,92,nan,13487.29,High_Demand,504.04,Buy
C090,Energy,11-09-2025,1486.87,Coal,567.94,484.94,31.45,178,Verified,16189.59,Low_Demand,2843.89,Buy
C016, Energy ,28-10-2025,2703.39,Renewable,1078.34,1150.34,25.32,151,Disputed,8566.17,Price_Surge,1001.66,Sell
C095,Steel,05-10-2025,1041.59,Renewable,441.66,581.66,25.31,74,Disputed,19152.43,High_Demand,1095.87, Sell 
C084,Manufacturing,"Jul 04, 2024",951.37,Renewable,594.55,619.55,25.3,31,Disputed,14745.82,Price_Surge,2091.97,Sell
C081,Cement,13-05-2024,1486.21,COAL,929.78,1079.78,28.28,186,Disputed,17495.34,Low_Demand,2829.09,buy
C096,Manufacturing,20-01-2025,1816.29,Mixed Fuel,607.7,769.7,25.3,148,nan,7989,Price_Surge,2691.84,Sell
C032,ENERGY,18-02-2024,1483.76, Mixed Fuel ,719.63,821.63,33.19,119,Disputed,15668.52,Price_Surge,1447.59,Buy
